page,n_orden,provincia_canon,departamento_canon,localidad_canon,footnote,total,georef_id,nombre_oficial,georef_depto,lat,lon,estado,tier,criterio_deteccion,criterio_aceptacion,en_muestra,decidido_por,fecha,confianza,fuente,fuente_url,verificado_geo,nota
v5_p07,168,Entre Ríos,Paraná,Tabossi,,707,30084250,Tabossi,Paraná,-31.8016595915134,-59.9359664208682,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,269,Corrientes,General Paz,Tacuaral,,218,18063A09,El Tacuaral,General Paz,-27.8819255766123,-57.8151649934816,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: El Tacuaral/General Paz [18063A09]
v5_p07,236,Corrientes,Paso de los Libres,Tapebicuá,,404,18119040,Tapebicuá,Paso de los Libres,-29.5068130266836,-56.9748936099626,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,208,Corrientes,General Alvear,Torrent,,523,18056020,Estación Torrent,General Alvear,-28.8266239157245,-56.469525963544,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v5_p07,256,Entre Ríos,Gualeguay,Tres Bocas,,339,30049A20,Tres Bocas,Gualeguay,-32.7147651726175,-59.687101967318,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v5_p07,144,Misiones,Apóstoles,Tres Capones,,903,54007070,Tres Capones,Apóstoles,-28.0051240662244,-55.6084089497349,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,229,Entre Ríos,Colón,Ubajay,,442,30008100,Ubajay,Colón,-31.7951213474696,-58.3150995327938,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,38,Entre Ríos,Gualeguaychú,Urdinarrain,,3484,30056110,Urdinarrain,Gualeguaychú,-32.6910117820167,-58.8885731658132,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,172,Entre Ríos,Diamante,Valle María,,690,30021060,Aldea Valle María,Diamante,-31.9900014558382,-60.5877966456679,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v5_p07,271,Entre Ríos,Nogoyá,Veinte de Setiembre,,289,,Veinte de Setiembre,,-32.3860,-59.6645,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),osm,"https://nominatim.openstreetmap.org/search?q=Veinte+de+Setiembre,+Nogoya,+Entre+Rios,+Argentina",verde,"[guard=verde; punto en Nogoyá] Paraje/junta de gobierno en distrito Sauce, depto Nogoyá (Entre Ríos), sobre RN12."
v5_p07,134,Misiones,25 de Mayo,Veinticinco de Mayo,,935,54119060,25 de Mayo,,-27.3814747084572,-54.7453078816329,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: '25 de Mayo' [numero-palabra -> digito: Veinticinco->25]
v5_p07,34,Entre Ríos,Paraná,Viale,,3873,30084270,Viale,Paraná,-31.8720593251427,-60.0130011564653,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p07,10,Entre Ríos,Victoria,Victoria,,15108,30105060,Victoria,Victoria,-32.6216044197654,-60.1579573674909,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,86,Entre Ríos,Villaguay,Villa Clara,,1557,30113060,Villa Clara,Villaguay,-31.8297915862536,-58.8217143620408,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,108,Entre Ríos,Federación,Villa del Rosario,,1206,30028120,Villa del Rosario,Federación,-30.7956527187632,-57.9146710561802,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,128,Entre Ríos,Villaguay,Villa Domínguez,,984,30113070,Villa Domínguez,Villaguay,-31.9864105128266,-58.9612830111695,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,48,Entre Ríos,Colón,Villa Elisa,,2715,30008110,Villa Elisa,Colón,-32.1632035651651,-58.4005615055877,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,29,Entre Ríos,Concordia,Villa Federal,,5256,30035030,Federal,,-30.9562272249038,-58.7796219319481,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: 'Federal' [prefijo: se quita 'Villa']
v5_p08,42,Entre Ríos,Diamante,Villa General Ramírez,,3203,30021120,General Ramírez,,-32.1772053319515,-60.2017343560406,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: 'General Ramírez' [prefijo: se quita 'Villa']
v5_p08,14,Entre Ríos,Villaguay,Villaguay,,12463,30113080,Villaguay,Villaguay,-31.8676581221417,-59.0269579259716,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,46,Entre Ríos,Paraná,Villa Hernandarias,,2788,30084110,Hernandarias,,-31.2300150387102,-59.9882854435468,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: 'Hernandarias' [prefijo: se quita 'Villa']
v5_p08,68,Entre Ríos,Gualeguaychú,Villa Larroque,,1993,30056090,Larroque,,-33.0354242763647,-59.001853656082,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: 'Larroque' [prefijo: se quita 'Villa']
v5_p08,127,Entre Ríos,Uruguay,Villa Mantero,,989,30098130,Villa Mantero,Uruguay,-32.3983549428075,-58.7460259370488,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,111,Entre Ríos,La Paz,Villa Piedras Blancas,,1196,30070050,Piedras Blancas,,-31.1850501541661,-59.9499597211808,propuesto,C-generador,generador_transformacion,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta (match exacto en depto del conjunto),georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,candidato probado: 'Piedras Blancas' [prefijo: se quita 'Villa']
v5_p08,196,Entre Ríos,Uruguay,Villa San Marcial (Gob. Urquiza),,578,,Villa San Marcial (Estación Gobernador Urquiza),,-32.1667,-58.9333,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),Wikipedia (Villa San Marcial),https://es.wikipedia.org/wiki/Villa_San_Marcial,verde,"[guard=verde; punto en Uruguay] Mismo lugar; distrito Moscas, depto Uruguay. La estación se llama Gobernador Urquiza."
v5_p08,292,Entre Ríos,Paraná,Villa Urquiza,,204,30084300,Villa Urquiza,Paraná,-31.6495132416052,-60.3770287404082,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,132,Entre Ríos,Concordia,Villa Zorraquín,,952,3001506007,Villa Zorraquín,Concordia,-31.3218570608507,-58.0144861434651,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/localidades,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> BAHRA es la fuente correcta (P7). id de capa 'localidades' NO es id censal INDEC valido
v5_p08,102,Misiones,Iguazú,Wanda,,1331,54063040,Colonia Wanda,Iguazú,-25.9709539153813,-54.5733991077849,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v5_p08,173,Misiones,Oberá,Yabebiry,,689,,Colonia Yabebiry,,-27.45,-55.3,propuesto,C5-manual_coord,web_manual_coord,humano_lote,no,pendiente:Jose,2026-07-22,verde (guard: coord en depto esperado),dices.net,https://www.dices.net/mapas/argentina/mapa.php?nombre=Cerro-Negro&id=32008,verde,"[guard=verde; punto en Oberá] Colonia Yabebiry, depto Oberá. Coordenada aproximada."
v5_p08,90,Corrientes,San Martín,Yapeyú,,1431,18147040,Yapeyú,San Martín,-29.4708597211682,-56.8151122925108,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v5_p08,150,Corrientes,Lavalle,Yataití Calle,,845,18091060,Yatayti Calle,Lavalle,-29.0283125663823,-58.912232686265,propuesto,E-bahra-fuzzy,bahra_fuzzy,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,BAJA (fuzzy en capa BAHRA: puede no ser el mismo lugar),georef/localidades,https://apis.datos.gob.ar/georef/api,verde,antes era sin_match. candidatos: Yatayti Calle/Lavalle [18091060]
v5_p08,294,Entre Ríos,Concordia,Yeruá,,194,30015080,Estación Yeruá,Concordia,-31.4699348966268,-58.263392648927,propuesto,D,ambiguo,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,baja,georef,https://apis.datos.gob.ar/georef/api,verde,>1 candidato: Estación Yeruá/Concordia [30015080]; Puerto Yeruá/Concordia [30015140]
v5_p08,254,Corrientes,Mercedes,Yofré,,826,18105010,Felipe Yofré,Mercedes,-29.1067777466503,-58.3397146599802,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v5_p08,142,Entre Ríos,Concordia,Yuquerí,,914,30015007,Barrio Yuquerí Chico,Concordia,-31.4383537894022,-58.121644356277,propuesto,D,ambiguo,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,baja,georef,https://apis.datos.gob.ar/georef/api,verde,>1 candidato: Barrio Yuquerí Chico/Concordia [30015007]; Estacion Yuquerí/Concordia [30015083]
v6_p01,260,Santiago del Estero,Banda,Abra Grande,,192,86035010,Abra Grande,Banda,-27.2917296295208,-64.3796541683835,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,183,Santiago del Estero,Moreno,Aerolito,,440,86119010,Aerolito,Moreno,-27.2352328989137,-62.3780611313854,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,278,Santiago del Estero,Alberdi,Agustina Libarona,,154,86014005,Agustina Libarona,Alberdi,-26.7808191658903,-62.7141614144104,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,240,Santiago del Estero,Moreno,Alhuampa,,250,86119020,Alhuampa,Moreno,-27.129459153798,-62.5439916263768,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,264,Formosa,Patiño,Alto Alegre,,188,34035A00,Alto Alegre,Patiño,-25.5636351618033,-59.8461261798846,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p01,284,Santiago del Estero,Moreno,Amamá,,106,86119021,Amamá,Moreno,-27.210910673092,-63.0403263369089,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,9,Santiago del Estero,General Taboada,Añatuya,,11753,86077010,Añatuya,General Taboada,-28.4681606745454,-62.828577812151,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,228,Santiago del Estero,Banda,Ardiles,,281,86035030,Ardiles,Banda,-27.4120472228663,-64.4994743693448,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,263,Santiago del Estero,Aguirre,Argentina,,188,86007010,Argentina,Aguirre,-29.5353301449301,-62.2659045068242,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,157,Santiago del Estero,Silípica,Arraga,,546,86189010,Árraga,Silípica,-28.0508660614576,-64.2207973334225,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,217,Santiago del Estero,General Taboada,Averías,,332,86077020,Averías,General Taboada,-28.7453477427306,-62.4491378549721,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,118,Chaco,Independencia,Avia Terai,,818,22070010,Avia Terai,Independencia,-26.6866302360758,-60.7280237170649,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,272,Santiago del Estero,Ojo de Agua,Baez,,169,86126A03,Báez,Ojo de Agua,-29.5289722274892,-63.5448211944892,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p01,41,Santiago del Estero,Belgrano,Bandera,,2035,86042010,Bandera,Belgrano,-28.8879782322763,-62.2689484038015,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,110,Santiago del Estero,Figueroa,Bandera Bajada,,893,86070010,Bandera Bajada,Figueroa,-27.2732853460545,-63.5132053094316,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,243,Santiago del Estero,Salavina,Barrancas,,242,86168A02,Barrancas,Salavina,-28.6756112264808,-63.5529937968019,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p01,5,Chaco,San Fernando,Barranqueras,,19779,22140010,Barranqueras,San Fernando,-27.4851410438736,-58.9307386803528,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,244,Santiago del Estero,Río Hondo,Barrialito,,241,86147A08,Barrialito,Río Hondo,-27.625582131393,-64.7876615425825,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p01,92,Formosa,Patiño,Bartolomé de las Casas,,1269,34035010,Bartolomé De Las Casas,Patiño,-25.4077186121969,-59.5699380524043,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,137,Chaco,San Fernando,Basail,,659,22140020,Basail,San Fernando,-27.8876340464106,-59.281481296324,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,204,Santiago del Estero,Quebrachos,Belgrano,,381,86140A01,Belgrano,Quebrachos,-29.3272622926934,-63.606582544775,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,alta,georef/asentamientos,https://apis.datos.gob.ar/georef/api,verde,BAHRA: el nombre no es localidad censal -> fuente correcta (P7)
v6_p01,77,Santiago del Estero,Robles,Beltrán,,1472,86161010,Beltrán,Robles,-27.8315913828113,-64.061379252439,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,82,Chaco,Primero de Mayo,Benítez,,1426,22126020,Colonia Benítez,1° de Mayo,-27.3294924523259,-58.950150069528,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v6_p01,280,Santiago del Estero,Jiménez,Bobadal,,117,86091010,El Bobadal,Jiménez,-26.7227436263042,-64.3972251639006,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
v6_p01,119,Santiago del Estero,San Martín,Brea Pozo,,815,86175010,Brea Pozo,San Martín,-28.2392276251855,-63.9478066526017,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,68,Formosa,Pilagás,Buena Vista,,1511,34042010,Buena Vista,Pilagás,-25.0708712641758,-58.3852867624135,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,38,Santiago del Estero,Alberdi,Campo Gallo,,2336,86014010,Campo Gallo,Alberdi,-26.5838922640244,-62.847059741302,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,39,Chaco,Independencia,Campo Largo,,2059,22070020,Campo Largo,Independencia,-26.8003147091469,-60.8390586054565,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,117,Chaco,Sargento Cabral,Capitán Solari,,831,22154010,Capitán Solari,Sargento Cabral,-26.8024243089719,-59.5570906721112,auto_ok,auto_ok,match_exacto_3campos,auto_match,no,auto,2026-07-22,alta,georef/localidades-censales,https://apis.datos.gob.ar/georef/api,verde,
v6_p01,215,Santiago del Estero,Capital,Cardozo,,337,86049040,Los Cardozos,Capital,-27.9144309676421,-64.1763697210584,propuesto,A (aparcado),bahra_georef,auto_muestreo,no,auto(pendiente_muestra),2026-07-22,media (nombre difiere),georef/,https://apis.datos.gob.ar/georef/api,verde,variante de nombre en el depto correcto
