page,n_orden,localidad_canon,provincia_georef,departamento_canon,depto_moderno_esperado,estado,georef_capa,georef_id,georef_nombre,georef_depto,lat,lon,dist_km,candidatos
v4_p12,410,Naré,Santa Fe,San Justo,San Justo,auto_ok,localidades-censales,82112090,Naré,San Justo,-30.9490883989208,-60.4678307481855,,
v4_p12,208,Nelson,Santa Fe,La Capital,La Capital,auto_ok,localidades-censales,82063110,Nelson,La Capital,-31.2677035109357,-60.7620583292866,,
v4_p12,531,Nicolás Bruzone,Córdoba,General Roca,General Roca,flag_variante,,14035070,Nicolás Bruzzone,General Roca,-34.440291109368,-64.3416748802523,,Nicolás Bruzzone/General Roca [14035070]
v4_p12,743,Ninalquín,Córdoba,Minas,Minas,flag_bahra,asentamientos,14070A18,Ninalquín,Minas,-31.1792170664507,-65.1788945756881,,Ninalquín/Minas [14070A18]
v4_p12,133,Noetinger,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182190,Noetinger,Unión,-32.3659351012435,-62.3072423809944,,
v4_p12,607,Nono,Córdoba,San Alberto,San Alberto,auto_ok,localidades-censales,14126110,Nono,San Alberto,-31.7972192673852,-65.0025264844715,,
v4_p12,662,Nueva Andalucía,Córdoba,Río Primero,Río Primero,flag_bahra,asentamientos,14105A33,Nueva Andalucía,Río Primero,-31.2012858540818,-63.7458922197403,,Nueva Andalucía/Río Primero [14105A33]
v4_p13,438,Nuevo Torino,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070160,Nuevo Torino,Las Colonias,-31.3450832996654,-61.2352470270395,,
v4_p13,647,Ñanducita,Santa Fe,San Cristóbal,San Cristóbal,auto_ok,localidades-censales,82091200,Ñanducita,San Cristóbal,-30.369705239643,-61.1334316753072,,
v4_p13,326,Obispo Trejo,Córdoba,Río Primero,Río Primero,auto_ok,localidades-censales,14105200,Obispo Trejo,Río Primero,-30.7811217710953,-63.4100690953607,,
v4_p13,461,Olaeta,Córdoba,Juárez Celman,Juárez Celman,auto_ok,localidades-censales,14056120,Olaeta,Juárez Celman,-33.0447551778917,-63.9060422757041,,
v4_p13,29,Oliva,Córdoba,Tercero Arriba,Tercero Arriba,auto_ok,localidades-censales,14161110,Oliva,Tercero Arriba,-32.038223321659,-63.5705574782013,,
v4_p13,235,Oliveros,Santa Fe,Iriondo,Iriondo,auto_ok,localidades-censales,82056100,Oliveros,Iriondo,-32.5739283673769,-60.8547490368236,,
v4_p13,727,Olmos,Córdoba,Juárez Celman,Juárez Celman,flag_bahra,asentamientos,14056A25,Olmos,Juárez Celman,-33.5023124727792,-63.1662671774601,,Olmos/Juárez Celman [14056A25]
v4_p13,518,Onagoity,Córdoba,General Roca,General Roca,auto_ok,localidades-censales,14035080,Onagoity,General Roca,-34.7728827779135,-63.6720083619587,,
v4_p13,52,Oncativo,Córdoba,Río Segundo,Río Segundo,auto_ok,localidades-censales,14119150,Oncativo,Río Segundo,-31.9133849559802,-63.6820703664294,,
v4_p13,246,Ordóñez,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182200,Ordoñez,Unión,-32.8410599941305,-62.865895985004,,
v4_p13,685,Pacheco de Melo,Córdoba,Juárez Celman,Juárez Celman,auto_ok,localidades-censales,14056130,Pacheco de Melo,Juárez Celman,-33.7593474766742,-63.4905849891491,,
v4_p13,374,Palacios,Santa Fe,San Cristóbal,San Cristóbal,auto_ok,localidades-censales,82091210,Palacios,San Cristóbal,-30.7089049647384,-61.6241997634385,,
v4_p13,236,Pampayasta Norte,Córdoba,Tercero Arriba,Tercero Arriba,auto_ok,localidades-censales,14161120,Pampayasta Norte,Tercero Arriba,-32.2413380826004,-63.6435949530346,,
v4_p13,274,Pampayasta Sud,Córdoba,Tercero Arriba,Tercero Arriba,auto_ok,localidades-censales,14161130,Pampayasta Sud,Tercero Arriba,-32.2488780847469,-63.6517245803275,,
v4_p13,707,Panaholma,Córdoba,San Alberto,San Alberto,auto_ok,localidades-censales,14126120,Panaholma,San Alberto,-31.6329191470035,-65.0549678150202,,
v4_p13,227,Pascanas,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182210,Pascanas,Unión,-33.124630938287,-63.0401593084974,,
v4_p13,327,Pasco,Córdoba,General San Martín,General San Martín,auto_ok,localidades-censales,14042110,Pasco,General San Martín,-32.7462611796919,-63.3417132609909,,
v4_p13,563,Paso Viejo,Córdoba,Cruz del Eje,Cruz del Eje,auto_ok,localidades-censales,14028160,Paso Viejo,Cruz del Eje,-30.7674573802511,-65.1905942984326,,
v4_p13,668,Paunero,Córdoba,Río Cuarto,Río Cuarto,flag_bahra,asentamientos,14098A58,Paunero,Río Cuarto,-33.8754530361064,-65.0267533411714,,Paunero/Río Cuarto [14098A58]
v4_p13,443,Pavón,Santa Fe,Constitución,Constitución,auto_ok,localidades-censales,82028150,Pavón,Constitución,-33.2427163593754,-60.4058947613779,,
v4_p13,205,Pavón Arriba,Santa Fe,Constitución,Constitución,auto_ok,localidades-censales,82028160,Pavón Arriba,Constitución,-33.3116475274158,-60.8243484704229,,
v4_p13,751,Pedro E. Funes,Córdoba,Juárez Celman,Juárez Celman,flag_bahra,asentamientos,14056A29,Pedro E. Funes,Juárez Celman,-33.2597255617979,-63.2926479237297,,Pedro E. Funes/Juárez Celman [14056A29]
v4_p13,389,Pedro Gómez Cello,Santa Fe,San Justo,San Justo,auto_ok,localidades-censales,82112100,Pedro Gómez Cello,San Justo,-30.0374649478482,-60.314481961959,,
v4_p13,49,Pérez,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084210,Pérez,Rosario,-32.9977343349921,-60.7706026708389,,
v4_p13,212,Peyrano,Santa Fe,Constitución,Constitución,auto_ok,localidades-censales,82028170,Peyrano,Constitución,-33.5411378598405,-60.804329558703,,
v4_p13,122,Piamonte,Santa Fe,San Martín,San Martín,auto_ok,localidades-censales,82126130,Piamonte,San Martín,-32.1440063128172,-61.9805122675827,,
v4_p13,671,Pichanas,Córdoba,Cruz del Eje,Cruz del Eje,flag_bahra,asentamientos,14028A47,Pichanas,Cruz del Eje,-30.7986497720709,-65.173352277546,,Pichanas/Cruz del Eje [14028A47]
v4_p13,746,Piedrita Blanca,Córdoba,Minas,Minas,flag_bahra,asentamientos,14070A24,Piedrita Blanca,Minas,-30.8066779058212,-65.430452079465,,Piedrita Blanca/Minas [14070A24]
v4_p13,109,Pilar,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070170,Pilar,Las Colonias,-31.4403995202353,-61.2595670772099,,
v4_p13,131,Pilar,Córdoba,Río Segundo,Río Segundo,auto_ok,localidades-censales,14119160,Pilar,Río Segundo,-31.6813600543864,-63.882323330189,,
v4_p13,472,Pinoén,Córdoba,General Roca,General Roca,flag_variante,,14035090,Pincén,General Roca,-34.8380711501743,-63.9166234867021,,Pincén/General Roca [14035090]
v4_p13,465,Piñero,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084220,Piñero,Rosario,-33.1090904977188,-60.7961930631857,,
v4_p13,551,Piquillín,Córdoba,Río Primero,Río Primero,auto_ok,localidades-censales,14105210,Piquillín,Río Primero,-31.302307367578,-63.757014541791,,
v4_p13,675,Pocho,Córdoba,Pocho,Pocho,flag_variante,,14077080,Villa de Pocho,Pocho,-31.4901325497095,-65.2809317414492,,Villa de Pocho/Pocho [14077080]
v4_p13,171,Porteña,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140330,Portena,San Justo,-31.014111960682,-62.0620605192051,,
v4_p13,30,Posta de San Martín,Santa Fe,Rosario,Rosario,flag_sin_match,,,,,,,,
v4_p13,433,Potrero de Garay,Córdoba,Santa María,Santa María,auto_ok,localidades-censales,14147230,Potrero de Garay,Santa María,-31.7912992354359,-64.5467476034952,,
v4_p13,434,Pozo Borrado,Santa Fe,Nueve de Julio,9 de Julio,auto_ok,localidades-censales,82077060,Pozo Borrado,9 de Julio,-28.9381189084126,-61.7049370611389,,
v4_p13,646,Pozo de la Loma,Córdoba,Río Primero,Río Primero,flag_bahra,asentamientos,14105A36,Pozo de la Loma,Río Primero,-31.2859954997081,-63.3017145309621,,Pozo de la Loma/Río Primero [14105A36]
v4_p13,761,Pozo del Chañar,Córdoba,San Javier,San Javier,flag_bahra,asentamientos,14133A18,Pozo del Chañar,San Javier,-32.0568977029227,-65.278258224427,,Pozo del Chañar/San Javier [14133A18]
v4_p13,172,Pozo del Molle,Córdoba,Río Segundo,Río Segundo,auto_ok,localidades-censales,14119170,Pozo del Molle,Río Segundo,-32.0212854380798,-62.9192151369169,,
v4_p14,345,Presidente Roca,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021290,Presidente Roca,Castellanos,-31.2122628281263,-61.6136418014331,,
v4_p14,663,Pretot Freyre,Córdoba,Río Cuarto,Río Cuarto,flag_bahra,asentamientos,14098A64,Pretot Freyre,Río Cuarto,-33.8858340298092,-64.5298700539964,,Pretot Freyre/Río Cuarto [14098A64]
v4_p14,245,Progreso,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070190,Progreso,Las Colonias,-31.1378697707383,-60.989683572175,,
v4_p14,361,Providencia,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070200,Providencia,Las Colonias,-30.9828465082708,-61.0211535162036,,
v4_p14,382,Pueblo Britos,Santa Fe,Rosario,Rosario,flag_sin_match,,,,,,,,
v4_p14,534,Pueblo Esther,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084230,Pueblo Esther,Rosario,-33.0739758010958,-60.5815061608172,,
v4_p14,397,Pueblo Italiano,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182220,Pueblo Italiano,Unión,-33.8823073688221,-62.8404589226647,,
v4_p14,460,Pueblo Muñoz,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084240,Pueblo Muñóz,Rosario,-33.1719988846475,-60.8981738288156,,
v4_p14,56,Pueblo Nuevo,Santa Fe,Rosario,Rosario,flag_sin_match,,,,,,,,
v4_p14,104,Puerto San Martín,Santa Fe,San Lorenzo,San Lorenzo,flag_variante,,82119080,Puerto General San Martín,San Lorenzo,-32.715960159067,-60.7314662340334,,Puerto General San Martín/San Lorenzo [82119080]
v4_p14,672,Puesto de Castro,Córdoba,Río Seco,Río Seco,auto_ok,localidades-censales,14112070,Puesto de Castro,Río Seco,-30.2704784100024,-63.4263614699488,,
v4_p14,187,Pujato,Santa Fe,San Lorenzo,San Lorenzo,auto_ok,localidades-censales,82119090,Pujato,San Lorenzo,-33.0176459499888,-61.043104789266,,
v4_p14,631,Punta de Agua,Córdoba,Río Cuarto,Río Cuarto,flag_depto,,14105235,Punta de Agua,Río Primero,-31.0509220295121,-63.7010702908377,274,Punta de Agua/Río Primero [14105235]
v4_p14,412,Punta del Agua,Córdoba,Tercero Arriba,Tercero Arriba,auto_ok,localidades-censales,14161140,Punta del Agua,Tercero Arriba,-32.5758007655905,-63.8101614402788,,
v4_p14,622,Punta del Agua,Córdoba,Río Primero,Río Primero,flag_depto,,14161140,Punta del Agua,Tercero Arriba,-32.5758007655905,-63.8101614402788,143,Punta del Agua/Tercero Arriba [14161140]
v4_p14,641,Quebrada de los Pozos,Córdoba,San Javier,San Javier,flag_bahra,asentamientos,14133160,Quebrada de los Pozos,San Javier,-31.9121534666504,-65.0342796996513,,Quebrada de los Pozos/San Javier [14133160]
v4_p14,527,Quebracho Herrado,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140340,Quebracho Herrado,San Justo,-31.5490916636709,-62.2250238565623,,
v4_p14,157,Quilino,Córdoba,Ischilín,Ischilín,auto_ok,localidades-censales,14049100,Quilino,Ischilín,-30.2142251793973,-64.4993823841044,,
v4_p14,7,Rafaela,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021310,Rafaela,Castellanos,-31.2527050805919,-61.4918073602524,,
v4_p14,605,Rafael García,Córdoba,Santa María,Santa María,auto_ok,localidades-censales,14147240,Rafael García,Santa María,-31.6441725490244,-64.2599638549318,,
v4_p14,497,Ramayón,Santa Fe,San Justo,San Justo,auto_ok,localidades-censales,82112110,Ramayón,San Justo,-30.6736337235758,-60.5009936270582,,
v4_p14,379,Ramona,Santa Fe,Castellanos,Castellanos,auto_ok,localidades-censales,82021320,Ramona,Castellanos,-31.0918477217273,-61.9026748213931,,
v4_p14,591,Ramón J. Cárcano,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182230,Ramon J Cárcano,Unión,-32.4928761160495,-63.1020527554261,,
v4_p14,704,Rangel,Córdoba,Río Primero,Río Primero,flag_bahra,asentamientos,14105A41,Rangel,Río Primero,-31.1206814641195,-63.7794844383015,,Rangel/Río Primero [14105A41]
v4_p14,635,Ranqueles,Córdoba,General Roca,General Roca,auto_ok,localidades-censales,14035100,Ranqueles,General Roca,-34.8425409790779,-64.0982791315553,,
v4_p14,661,Rayo Cortado,Córdoba,Río Seco,Río Seco,auto_ok,localidades-censales,14112080,Rayo Cortado,Río Seco,-30.0763537951286,-63.8251030964415,,
v4_p14,13,Reconquista,Santa Fe,General Obligado,General Obligado,auto_ok,localidades-censales,82049180,Reconquista,General Obligado,-29.1444464692368,-59.6436833271124,,
v4_p14,380,Recreo,Santa Fe,La Capital,La Capital,auto_ok,localidades-censales,82063140,Recreo,La Capital,-31.4908702191619,-60.7355353845138,,
v4_p14,23,Reinaldo Cullen,Santa Fe,La Capital,La Capital,flag_sin_match,,,,,,,,
v4_p14,509,Ricardone,Santa Fe,San Lorenzo,San Lorenzo,auto_ok,localidades-censales,82119100,Ricardone,San Lorenzo,-32.7708980742471,-60.7838862382465,,
v4_p14,535,Rincón,Córdoba,Río Segundo,Río Segundo,auto_ok,localidades-censales,14119180,Rincón,Río Segundo,-31.5958009662432,-63.6168695436941,,
v4_p14,640,Río Bamba,Córdoba,Pte. Roque Sáenz Peña,Presidente Roque Sáenz Peña,auto_ok,localidades-censales,14084060,Río Bamba,Presidente Roque Sáenz Peña,-34.052149930521,-63.7322350605252,,
v4_p14,65,Río Ceballos,Córdoba,Colón,Colón,auto_ok,localidades-censales,14021230,Río Ceballos,Colón,-31.1689118609385,-64.317413140728,,
v4_p14,4,Río Cuarto,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098230,Río Cuarto,Río Cuarto,-33.1236635962718,-64.3490400754288,,
v4_p14,409,Río de los Sauces,Córdoba,Calamuchita,Calamuchita,auto_ok,localidades-censales,14007170,Río De Los Sauces,Calamuchita,-32.5275153087047,-64.5864749952847,,
v4_p14,209,Río Primero,Córdoba,Río Primero,Río Primero,auto_ok,localidades-censales,14105240,Río Primero,Río Primero,-31.333833595294,-63.6185526166438,,
v4_p14,43,Río Segundo,Córdoba,Río Segundo,Río Segundo,flag_bahra,localidades,14119190,Río Segundo,Río Segundo,-31.6501527589151,-63.9118628433508,,Río Segundo/Río Segundo [14119190]
v4_p14,15,Río Tercero,Córdoba,Tercero Arriba,Tercero Arriba,flag_bahra,localidades,14161150,Río Tercero,Tercero Arriba,-32.1767393738221,-64.1129628407675,,Río Tercero/Tercero Arriba [14161150]
v4_p14,71,Roldán,Santa Fe,San Lorenzo,San Lorenzo,auto_ok,localidades-censales,82119110,Roldán,San Lorenzo,-32.9001312283559,-60.9100001871504,,
v4_p14,126,Romang,Santa Fe,San Javier,San Javier,auto_ok,localidades-censales,82098050,Romang,San Javier,-29.4995637442986,-59.7479205107166,,
v4_p14,375,Rosales,Córdoba,Pte. Roque Sáenz Peña,Presidente Roque Sáenz Peña,auto_ok,localidades-censales,14084070,Rosales,Presidente Roque Sáenz Peña,-34.1717037460471,-63.154034414453,,
v4_p15,1,Rosario,Santa Fe,Rosario,Rosario,auto_ok,localidades-censales,82084270,Rosario,Rosario,-32.9470419146466,-60.6332161913325,,
v4_p15,373,Rueda,Santa Fe,Constitución,Constitución,auto_ok,localidades-censales,82028180,Rueda,Constitución,-33.3358764760538,-60.4588432067098,,
v4_p15,21,Rufino,Santa Fe,General López,General López,auto_ok,localidades-censales,82042220,Rufino,General López,-34.2618864115048,-62.7111183375243,,
v4_p15,728,Ruiz Díaz de Guzmán,Córdoba,Pte. Roque Sáenz Peña,Presidente Roque Sáenz Peña,flag_bahra,asentamientos,14084A23,Ruiz Díaz de Guzmán,Presidente Roque Sáenz Peña,-33.8685416822463,-63.4639665937784,,Ruiz Díaz de Guzmán/Presidente Roque Sáenz Peña [14084A23]
v4_p15,741,Rumiyaco,Córdoba,Minas,Minas,flag_sin_match,,,,,,,,
v4_p15,193,Sacanta,Córdoba,San Justo,San Justo,auto_ok,localidades-censales,14140350,Sacanta,San Justo,-31.663427623851,-63.0479447920061,,
v4_p15,487,Saguier,Santa Fe,Castellanos,Castellanos,flag_variante,,82021170,Estación Saguier,Castellanos,-31.3174603823906,-61.6940034650798,,Estación Saguier/Castellanos [82021170]; Plaza Saguier/Castellanos [82021280]; Santa Clara de Saguier/Castellanos [82021350]
v4_p15,333,Saira,Córdoba,Marcos Juárez,Marcos Juárez,auto_ok,localidades-censales,14063210,Saira,Marcos Juárez,-32.406738061907,-62.1000325314321,,
v4_p15,560,Saladillo,Córdoba,Marcos Juárez,Marcos Juárez,auto_ok,localidades-censales,14063220,Saladillo,Marcos Juárez,-32.9354225863041,-62.3423891015949,,
v4_p15,325,Saldán,Córdoba,Colón,Colón,auto_ok,localidades-censales,14021240,Saldán,Colón,-31.3156027416659,-64.3128310822092,,
v4_p15,608,Salguero,Córdoba,Pte. Roque Sáenz Peña,Presidente Roque Sáenz Peña,flag_bahra,asentamientos,14084A24,Salguero,Presidente Roque Sáenz Peña,-34.2347302168964,-63.424437267982,,Salguero/Presidente Roque Sáenz Peña [14084A24]
v4_p15,520,Salsacate,Córdoba,Pocho,Pocho,auto_ok,localidades-censales,14077040,Salsacate,Pocho,-31.3178370950066,-65.0895321720222,,
v4_p15,286,Salsipuedes,Córdoba,Colón,Colón,auto_ok,localidades-censales,14021250,Salsipuedes,Colón,-31.1362496548702,-64.2965223377561,,
v4_p15,89,Sampacho,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098240,Sampacho,Río Cuarto,-33.3840208281148,-64.7228385204069,,
v4_p15,571,Sanabria,Córdoba,General San Martín,General San Martín,auto_ok,localidades-censales,14042120,Sanabria,General San Martín,-32.5293779581083,-63.2459332941875,,
v4_p15,210,San Agustín,Córdoba,Calamuchita,Calamuchita,auto_ok,localidades-censales,14007180,San Agustin,Calamuchita,-31.9776519180872,-64.3755740029704,,
v4_p15,269,San Agustín,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070220,San Agustín,Las Colonias,-31.6827553838236,-60.9405556027685,,
v4_p15,648,San Ambrosio,Córdoba,Río Cuarto,Río Cuarto,flag_bahra,asentamientos,14098A70,San Ambrosio,Río Cuarto,-33.2329217620399,-64.16716831378,,San Ambrosio/Río Cuarto [14098A70]
v4_p15,654,San Antonio,Córdoba,San Justo,San Justo,flag_variante_bahra,asentamientos,14140A16,Capilla San Antonio,San Justo,-31.5102493961485,-62.8208040453515,,Capilla San Antonio/San Justo [14140A16]
v4_p15,724,San Antonio de Arredondo,Córdoba,Punilla,Punilla,auto_ok,localidades-censales,14091180,San Antonio de Arredondo,Punilla,-31.4833710044313,-64.5272399945006,,
v4_p15,352,San Antonio de Litín,Córdoba,Unión,Unión,auto_ok,localidades-censales,14182240,San Antonio de Litin,Unión,-32.2135224222721,-62.6313040296432,,
v4_p15,311,San Antonio de Obligado,Santa Fe,General Obligado,General Obligado,auto_ok,localidades-censales,82049190,San Antonio de Obligado,General Obligado,-28.3842453451605,-59.2645320239799,,
v4_p15,321,San Bartolomé,Córdoba,San Justo,San Justo,flag_depto,,14098245,San Bartolome,Río Cuarto,-32.7577983840562,-64.7368586459292,297,San Bartolome/Río Cuarto [14098245]
v4_p15,717,San Bartolomé,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098245,San Bartolome,Río Cuarto,-32.7577983840562,-64.7368586459292,,
v4_p15,214,San Basilio,Córdoba,Río Cuarto,Río Cuarto,auto_ok,localidades-censales,14098250,San Basilio,Río Cuarto,-33.4984844969376,-64.3146765882515,,
v4_p15,770,San Bernardo,Santa Fe,San Justo,San Justo,auto_ok,localidades-censales,82112120,San Bernardo,San Justo,-30.888476970991,-60.5743441013066,,
v4_p15,521,San Carlos,Córdoba,Minas,Minas,flag_variante,,14070060,San Carlos Minas,Minas,-31.1765567100353,-65.1018503962888,,San Carlos Minas/Minas [14070060]
v4_p15,76,San Carlos Centro,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070230,San Carlos Centro,Las Colonias,-31.7267111281431,-61.0907728589464,,
v4_p15,440,San Carlos Norte,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070240,San Carlos Norte,Las Colonias,-31.6735500295083,-61.0747821797774,,
v4_p15,253,San Carlos Sud,Santa Fe,Las Colonias,Las Colonias,auto_ok,localidades-censales,82070250,San Carlos Sud,Las Colonias,-31.7608131015688,-61.1006242092723,,
v4_p15,555,San Clemente,Córdoba,Santa María,Santa María,auto_ok,localidades-censales,14147250,San Clemente,Santa María,-31.7137677148074,-64.6238232738783,,
v4_p15,24,San Cristóbal,Santa Fe,San Cristóbal,San Cristóbal,auto_ok,localidades-censales,82091220,San Cristóbal,San Cristóbal,-30.3118420844894,-61.2373544200353,,
